FileName,EmoClass,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set
Ses01F_script03_2_M023,ang,4.5000,1.5000,4.5000,Unknown,M,Validation
Ses01F_script03_2_M024,ang,4.5000,1.0000,4.5000,Unknown,M,Validation
Ses01F_script03_2_M025,ang,4.0000,2.0000,4.5000,Unknown,M,Train
Ses01F_script03_2_M026,ang,4.5000,2.0000,4.5000,Unknown,M,Train
Ses01F_script03_2_M027,ang,4.5000,3.0000,4.5000,Unknown,M,Validation
Ses01F_script03_2_M028,xxx,3.5000,4.5000,4.5000,Unknown,M,Train
Ses01F_script03_2_M029,ang,3.0000,2.5000,3.5000,Unknown,M,Test
Ses01F_script03_2_M030,ang,3.0000,2.5000,3.0000,Unknown,M,Validation
Ses01F_script03_2_M031,neu,2.5000,2.5000,3.5000,Unknown,M,Validation
Ses01F_script03_2_M032,ang,2.5000,3.0000,3.5000,Unknown,M,Test
Ses01F_script03_2_M033,ang,3.5000,2.0000,3.5000,Unknown,M,Validation
Ses01F_script03_2_M034,ang,3.0000,1.5000,4.5000,Unknown,M,Validation
Ses01F_script03_2_M035,ang,3.5000,2.0000,4.0000,Unknown,M,Train
Ses01F_script03_2_M036,ang,3.5000,4.0000,3.5000,Unknown,M,Validation
Ses01F_script03_2_M037,ang,4.0000,1.5000,5.0000,Unknown,M,Train
Ses01F_script03_2_M038,ang,2.5000,2.0000,3.5000,Unknown,M,Train
Ses01F_script03_2_M039,ang,3.0000,2.0000,3.5000,Unknown,M,Train
Ses01F_script03_2_M040,ang,4.5000,1.0000,5.0000,Unknown,M,Train
Ses01F_script02_1_F000,neu,2.0000,2.5000,2.0000,Unknown,F,Test
Ses01F_script02_1_F001,fru,2.0000,2.5000,2.5000,Unknown,F,Train
Ses01F_script02_1_F002,xxx,2.0000,2.0000,2.5000,Unknown,F,Validation
Ses01F_script02_1_F003,sur,3.0000,2.5000,3.0000,Unknown,F,Validation
Ses01F_script02_1_F004,neu,3.0000,2.0000,3.0000,Unknown,F,Train
Ses01F_script02_1_F005,xxx,3.5000,2.0000,3.0000,Unknown,F,Train
Ses01F_script02_1_F006,ang,3.5000,2.0000,3.0000,Unknown,F,Validation
Ses01F_script02_1_F007,ang,3.5000,2.0000,2.5000,Unknown,F,Test
Ses01F_script02_1_F008,neu,1.5000,2.5000,3.0000,Unknown,F,Test
Ses01F_script02_1_F009,hap,2.5000,4.0000,2.0000,Unknown,F,Train
Ses01F_script02_1_F010,sad,2.0000,2.0000,2.5000,Unknown,F,Train
Ses01F_script02_1_F011,xxx,2.0000,2.0000,2.5000,Unknown,F,Train
Ses01F_script02_1_F012,xxx,3.0000,2.5000,2.5000,Unknown,F,Validation
Ses01F_script02_1_F013,xxx,3.5000,2.5000,3.0000,Unknown,F,Validation
Ses01F_script02_1_F014,fru,2.5000,2.5000,2.5000,Unknown,F,Train
Ses01F_script02_1_F015,neu,1.5000,2.5000,2.5000,Unknown,F,Train
Ses01F_script02_1_F016,xxx,1.5000,2.0000,2.0000,Unknown,F,Train
Ses01F_script02_1_F017,fru,3.5000,2.0000,3.5000,Unknown,F,Test
Ses01F_script02_1_F018,xxx,2.0000,2.5000,3.0000,Unknown,F,Train
Ses01F_script02_1_F019,fru,2.0000,2.0000,3.0000,Unknown,F,Train
Ses01F_script02_1_F020,xxx,1.5000,2.5000,2.0000,Unknown,F,Train
Ses01F_script02_1_F021,fru,2.0000,2.5000,3.0000,Unknown,F,Validation
Ses01F_script02_1_F022,xxx,3.0000,2.5000,3.0000,Unknown,F,Train
Ses01F_script02_1_F023,fru,2.5000,2.5000,3.5000,Unknown,F,Train
Ses01F_script02_1_F024,neu,1.5000,2.5000,2.5000,Unknown,F,Validation
Ses01F_script02_1_F025,neu,1.5000,2.5000,2.0000,Unknown,F,Train
Ses01F_script02_1_M000,xxx,3.5000,4.5000,2.5000,Unknown,M,Train
Ses01F_script02_1_M001,xxx,3.0000,4.0000,2.5000,Unknown,M,Test
Ses01F_script02_1_M002,exc,4.5000,3.5000,2.5000,Unknown,M,Train
Ses01F_script02_1_M003,xxx,2.5000,2.5000,1.5000,Unknown,M,Train
Ses01F_script02_1_M004,xxx,3.0000,4.5000,2.5000,Unknown,M,Test
Ses01F_script02_1_M005,xxx,4.0000,3.0000,2.5000,Unknown,M,Train
Ses01F_script02_1_M006,xxx,2.5000,2.0000,2.5000,Unknown,M,Train
Ses01F_script02_1_M007,neu,2.5000,3.0000,2.5000,Unknown,M,Validation
Ses01F_script02_1_M008,neu,2.0000,3.0000,2.0000,Unknown,M,Validation
Ses01F_script02_1_M009,neu,2.0000,2.5000,2.0000,Unknown,M,Test
Ses01F_script02_1_M010,neu,3.5000,3.0000,1.5000,Unknown,M,Validation
Ses01F_script02_1_M011,neu,2.0000,2.5000,2.0000,Unknown,M,Train
Ses01F_script02_1_M012,fru,3.0000,3.5000,2.5000,Unknown,M,Train
Ses01F_script02_1_M013,neu,3.0000,3.0000,2.0000,Unknown,M,Train
Ses01F_script02_1_M014,neu,3.0000,3.5000,2.0000,Unknown,M,Train
Ses01F_script02_1_M015,neu,3.0000,3.5000,2.5000,Unknown,M,Test
Ses01F_script02_1_M016,exc,4.0000,4.0000,2.5000,Unknown,M,Validation
Ses01F_script02_1_M017,xxx,2.5000,4.0000,2.0000,Unknown,M,Test
Ses01F_script02_1_M018,fru,3.0000,3.5000,2.5000,Unknown,M,Train
Ses01F_script02_1_M019,xxx,3.5000,3.0000,2.0000,Unknown,M,Train
Ses01F_script02_1_M020,neu,3.0000,4.0000,2.5000,Unknown,M,Train
Ses01F_script02_1_M021,neu,2.0000,3.0000,2.5000,Unknown,M,Validation
Ses01F_script02_1_M022,fru,3.0000,3.0000,3.0000,Unknown,M,Validation
Ses01F_script02_1_M023,neu,2.0000,2.5000,1.5000,Unknown,M,Train
Ses01F_script02_1_M024,neu,3.0000,3.0000,2.5000,Unknown,M,Train
Ses01F_script02_1_M025,neu,3.0000,3.0000,2.5000,Unknown,M,Train
Ses01F_script02_1_M026,neu,3.0000,3.5000,3.0000,Unknown,M,Train
Ses01F_script02_1_M027,fru,3.0000,3.0000,2.5000,Unknown,M,Train
Ses01F_script02_1_M028,xxx,3.0000,3.5000,2.5000,Unknown,M,Train
Ses01F_script02_1_M029,neu,3.0000,3.5000,2.5000,Unknown,M,Train
Ses01F_script02_1_M030,sur,3.5000,3.0000,2.0000,Unknown,M,Test
Ses01F_script02_1_M031,neu,3.0000,3.5000,2.0000,Unknown,M,Validation
Ses01F_script02_1_M032,neu,2.5000,3.0000,2.0000,Unknown,M,Train
Ses01F_script02_1_M033,neu,2.5000,3.5000,3.0000,Unknown,M,Validation
Ses01F_script02_1_M034,neu,2.5000,3.0000,3.0000,Unknown,M,Test
Ses01F_script02_1_M035,exc,4.0000,3.0000,2.5000,Unknown,M,Test
Ses01F_script02_1_M036,hap,3.5000,3.5000,2.5000,Unknown,M,Validation
Ses01F_script02_1_M037,xxx,3.5000,4.0000,2.5000,Unknown,M,Train
Ses01F_script02_1_M038,exc,3.5000,3.5000,2.5000,Unknown,M,Train
Ses01F_script02_1_M039,xxx,3.5000,3.0000,2.5000,Unknown,M,Train
Ses01F_script02_1_M040,exc,3.5000,3.0000,2.5000,Unknown,M,Train
Ses01F_script02_1_M041,xxx,3.5000,3.0000,2.5000,Unknown,M,Test
Ses01F_script02_1_M042,xxx,3.0000,4.0000,2.5000,Unknown,M,Train
Ses01F_script02_1_M043,hap,3.0000,4.0000,2.0000,Unknown,M,Train
Ses01F_script02_1_M044,hap,2.0000,4.0000,1.5000,Unknown,M,Train
Ses01M_impro04_F000,neu,2.5000,2.5000,3.5000,Unknown,F,Validation
Ses01M_impro04_F001,xxx,3.0000,2.5000,3.5000,Unknown,F,Train
Ses01M_impro04_F002,neu,2.5000,2.5000,3.0000,Unknown,F,Train
Ses01M_impro04_F003,neu,2.0000,2.5000,3.0000,Unknown,F,Validation
Ses01M_impro04_F004,neu,2.5000,2.5000,2.5000,Unknown,F,Validation
Ses01M_impro04_F005,neu,2.0000,3.0000,2.5000,Unknown,F,Train
Ses01M_impro04_F006,neu,2.0000,2.5000,3.0000,Unknown,F,Train
Ses01M_impro04_F007,neu,3.0000,3.0000,2.5000,Unknown,F,Train
Ses01M_impro04_F008,neu,3.5000,3.0000,3.0000,Unknown,F,Validation
Ses01M_impro04_F009,neu,2.5000,2.5000,3.5000,Unknown,F,Train
Ses01M_impro04_F010,neu,3.0000,2.5000,3.5000,Unknown,F,Test
Ses01M_impro04_F011,neu,3.5000,2.5000,3.5000,Unknown,F,Train
Ses01M_impro04_F012,neu,3.0000,2.5000,3.5000,Unknown,F,Train
Ses01M_impro04_F013,neu,3.0000,2.5000,2.5000,Unknown,F,Train
Ses01M_impro04_F014,neu,2.5000,3.0000,3.5000,Unknown,F,Train
Ses01M_impro04_F015,neu,2.5000,3.0000,2.5000,Unknown,F,Validation
Ses01M_impro04_F016,neu,2.5000,2.5000,2.5000,Unknown,F,Train
Ses01M_impro04_F017,neu,3.0000,3.0000,2.5000,Unknown,F,Test
Ses01M_impro04_F018,neu,3.5000,2.5000,3.5000,Unknown,F,Train
Ses01M_impro04_F019,neu,3.0000,2.5000,4.0000,Unknown,F,Validation
Ses01M_impro04_F020,neu,3.0000,2.5000,3.5000,Unknown,F,Train
Ses01M_impro04_F021,neu,2.5000,3.5000,3.0000,Unknown,F,Validation
Ses01M_impro04_F022,neu,3.0000,3.0000,3.5000,Unknown,F,Train
Ses01M_impro04_F023,neu,3.5000,4.0000,3.0000,Unknown,F,Validation
Ses01M_impro04_F024,fru,3.0000,4.0000,2.5000,Unknown,F,Train
Ses01M_impro04_F025,neu,3.5000,3.0000,3.0000,Unknown,F,Train
Ses01M_impro04_M000,xxx,2.5000,2.5000,3.5000,Unknown,M,Train
Ses01M_impro04_M001,fru,4.0000,2.5000,3.5000,Unknown,M,Train
Ses01M_impro04_M002,fru,3.0000,2.5000,3.5000,Unknown,M,Train
Ses01M_impro04_M003,fru,3.5000,1.5000,4.5000,Unknown,M,Train
Ses01M_impro04_M004,fru,4.0000,2.5000,4.0000,Unknown,M,Test
Ses01M_impro04_M005,fru,4.0000,2.0000,4.5000,Unknown,M,Test
Ses01M_impro04_M006,xxx,4.0000,2.0000,4.0000,Unknown,M,Validation
Ses01M_impro04_M007,xxx,4.5000,1.5000,4.0000,Unknown,M,Train
Ses01M_impro04_M008,fru,4.5000,1.5000,4.0000,Unknown,M,Test
Ses01M_impro04_M009,fru,4.5000,2.0000,4.5000,Unknown,M,Test
Ses01M_impro04_M010,fru,3.5000,1.5000,4.5000,Unknown,M,Train
Ses01M_impro04_M011,fru,4.0000,2.5000,4.0000,Unknown,M,Train
Ses01M_impro04_M012,fru,3.0000,2.5000,3.0000,Unknown,M,Test
Ses01M_impro04_M013,fru,3.0000,1.5000,4.0000,Unknown,M,Train
Ses01M_impro04_M014,ang,2.5000,2.5000,2.5000,Unknown,M,Train
Ses01M_impro04_M015,fru,4.5000,2.0000,4.5000,Unknown,M,Validation
Ses01M_impro04_M016,fru,4.0000,2.0000,4.0000,Unknown,M,Test
Ses01M_impro04_M017,fru,3.5000,2.0000,4.0000,Unknown,M,Train
Ses01M_impro04_M018,ang,5.0000,1.5000,4.5000,Unknown,M,Test
Ses01M_impro04_M019,xxx,4.5000,2.0000,4.5000,Unknown,M,Test
Ses01M_impro04_M020,fru,3.5000,2.0000,3.5000,Unknown,M,Validation
Ses01M_impro04_M021,xxx,3.5000,2.5000,3.0000,Unknown,M,Train
Ses01M_impro04_M022,fru,3.0000,2.5000,3.0000,Unknown,M,Validation
Ses01M_impro04_M023,ang,4.5000,2.0000,5.0000,Unknown,M,Train
Ses01M_impro04_M024,fru,4.0000,2.0000,3.5000,Unknown,M,Test
Ses01M_impro04_M025,neu,4.5000,4.5000,1.0000,Unknown,M,Validation
Ses01F_script01_3_F000,neu,1.6667,4.0000,2.3333,Unknown,F,Train
Ses01F_script01_3_F001,neu,2.0000,4.3333,2.3333,Unknown,F,Train
Ses01F_script01_3_F002,neu,2.0000,3.3333,2.3333,Unknown,F,Train
Ses01F_script01_3_F003,neu,1.3333,3.0000,2.3333,Unknown,F,Test
Ses01F_script01_3_F004,neu,2.6667,3.3333,2.6667,Unknown,F,Train
Ses01F_script01_3_F005,neu,2.0000,3.3333,1.6667,Unknown,F,Validation
Ses01F_script01_3_F006,neu,2.3333,3.0000,2.3333,Unknown,F,Train
Ses01F_script01_3_F007,neu,1.3333,2.6667,2.3333,Unknown,F,Validation
Ses01F_script01_3_F008,neu,2.6667,3.6667,3.0000,Unknown,F,Test
Ses01F_script01_3_F009,neu,3.0000,4.0000,2.0000,Unknown,F,Train
Ses01F_script01_3_F010,hap,3.6667,4.6667,2.3333,Unknown,F,Validation
Ses01F_script01_3_F011,hap,4.0000,4.6667,2.6667,Unknown,F,Train
Ses01F_script01_3_F012,hap,4.3333,5.0000,2.3333,Unknown,F,Validation
Ses01F_script01_3_F013,hap,3.3333,4.3333,2.3333,Unknown,F,Train
Ses01F_script01_3_F014,neu,2.6667,3.0000,3.0000,Unknown,F,Validation
Ses01F_script01_3_F015,neu,2.0000,3.0000,2.3333,Unknown,F,Train
Ses01F_script01_3_F016,neu,1.6667,2.6667,1.6667,Unknown,F,Train
Ses01F_script01_3_F017,hap,3.0000,4.3333,2.6667,Unknown,F,Train
Ses01F_script01_3_F018,xxx,4.3333,4.3333,4.3333,Unknown,F,Train
Ses01F_script01_3_F019,hap,4.0000,4.3333,3.3333,Unknown,F,Validation
Ses01F_script01_3_F020,hap,3.6667,4.3333,3.6667,Unknown,F,Validation
Ses01F_script01_3_F021,hap,2.3333,4.0000,3.0000,Unknown,F,Train
Ses01F_script01_3_F022,neu,1.6667,3.3333,3.0000,Unknown,F,Train
Ses01F_script01_3_F023,xxx,2.3333,2.0000,2.3333,Unknown,F,Train
Ses01F_script01_3_F024,xxx,2.3333,2.0000,3.0000,Unknown,F,Test
Ses01F_script01_3_F025,xxx,1.6667,2.3333,2.6667,Unknown,F,Validation
Ses01F_script01_3_F026,xxx,1.6667,2.6667,2.6667,Unknown,F,Test
Ses01F_script01_3_F027,xxx,2.3333,2.3333,2.3333,Unknown,F,Test
Ses01F_script01_3_F028,neu,2.3333,2.6667,1.6667,Unknown,F,Test
Ses01F_script01_3_F029,neu,2.0000,2.3333,2.0000,Unknown,F,Train
Ses01F_script01_3_F030,sad,2.3333,1.6667,1.3333,Unknown,F,Test
Ses01F_script01_3_F031,neu,1.0000,2.0000,1.3333,Unknown,F,Validation
Ses01F_script01_3_F032,xxx,1.3333,2.3333,1.6667,Unknown,F,Train
Ses01F_script01_3_F033,xxx,2.3333,2.0000,3.6667,Unknown,F,Train
Ses01F_script01_3_F034,xxx,2.6667,2.6667,4.0000,Unknown,F,Train
Ses01F_script01_3_F035,hap,2.0000,4.0000,2.3333,Unknown,F,Train
Ses01F_script01_3_M000,neu,1.6667,4.0000,2.0000,Unknown,M,Train
Ses01F_script01_3_M001,neu,2.0000,3.0000,2.3333,Unknown,M,Train
Ses01F_script01_3_M002,xxx,1.6667,2.6667,2.0000,Unknown,M,Validation
Ses01F_script01_3_M003,neu,2.6667,4.0000,1.6667,Unknown,M,Validation
Ses01F_script01_3_M004,neu,3.0000,3.0000,2.6667,Unknown,M,Train
Ses01F_script01_3_M005,neu,2.6667,4.0000,2.3333,Unknown,M,Train
Ses01F_script01_3_M006,xxx,1.6667,3.3333,1.6667,Unknown,M,Train
Ses01F_script01_3_M007,xxx,3.0000,3.0000,2.0000,Unknown,M,Validation
Ses01F_script01_3_M008,hap,3.6667,4.6667,2.6667,Unknown,M,Train
Ses01F_script01_3_M009,hap,4.0000,4.6667,2.3333,Unknown,M,Train
Ses01F_script01_3_M010,hap,4.0000,4.3333,2.6667,Unknown,M,Validation
Ses01F_script01_3_M011,xxx,3.3333,3.0000,3.0000,Unknown,M,Train
Ses01F_script01_3_M012,xxx,2.6667,2.6667,3.0000,Unknown,M,Test
Ses01F_script01_3_M013,xxx,2.3333,2.0000,2.0000,Unknown,M,Train
Ses01F_script01_3_M014,sur,3.3333,4.3333,2.3333,Unknown,M,Test
Ses01F_script01_3_M015,hap,4.0000,4.0000,3.3333,Unknown,M,Train
Ses01F_script01_3_M016,hap,3.3333,4.0000,2.3333,Unknown,M,Train
Ses01F_script01_3_M017,hap,3.0000,4.0000,3.3333,Unknown,M,Validation
Ses01F_script01_3_M018,xxx,4.3333,5.0000,3.6667,Unknown,M,Train
Ses01F_script01_3_M019,hap,3.3333,4.3333,3.6667,Unknown,M,Train
Ses01F_script01_3_M020,hap,3.6667,4.0000,2.3333,Unknown,M,Train
Ses01F_script01_3_M021,sad,2.6667,2.6667,2.6667,Unknown,M,Train
Ses01F_script01_3_M022,sad,2.0000,3.0000,2.0000,Unknown,M,Train
Ses01F_script01_3_M023,sad,3.0000,2.3333,2.3333,Unknown,M,Train
Ses01F_script01_3_M024,sad,3.0000,2.3333,2.3333,Unknown,M,Validation
Ses01F_script01_3_M025,sad,3.0000,2.6667,2.3333,Unknown,M,Train
Ses01F_script01_3_M026,sad,1.6667,2.0000,2.3333,Unknown,M,Validation
Ses01F_script01_3_M027,sad,1.6667,2.3333,2.6667,Unknown,M,Validation
Ses01F_script01_3_M028,sad,3.3333,1.6667,3.6667,Unknown,M,Validation
Ses01F_script01_3_M029,sad,2.3333,2.3333,2.6667,Unknown,M,Validation
Ses01F_script01_3_M030,sad,2.3333,2.0000,3.6667,Unknown,M,Train
Ses01F_script01_3_M031,xxx,2.6667,2.0000,3.6667,Unknown,M,Train
Ses01F_script01_3_M032,sad,3.0000,2.0000,3.3333,Unknown,M,Test
Ses01F_script01_3_M033,sad,3.3333,1.6667,3.3333,Unknown,M,Train
Ses01F_script01_3_M034,xxx,3.0000,1.6667,3.3333,Unknown,M,Train
Ses01F_script01_3_M035,xxx,3.6667,2.3333,3.6667,Unknown,M,Train
Ses01F_script01_3_M036,sad,2.6667,2.0000,2.3333,Unknown,M,Train
Ses01F_script01_3_M037,neu,2.3333,2.3333,2.3333,Unknown,M,Train
Ses01F_script01_3_M038,xxx,3.0000,4.0000,3.0000,Unknown,M,Validation
Ses01M_impro02_F000,neu,2.5000,3.0000,2.5000,Unknown,F,Test
Ses01M_impro02_F001,xxx,3.5000,2.0000,3.5000,Unknown,F,Train
Ses01M_impro02_F002,sur,4.0000,2.0000,4.0000,Unknown,F,Test
Ses01M_impro02_F003,fru,3.0000,2.0000,3.5000,Unknown,F,Train
Ses01M_impro02_F004,fru,3.5000,2.5000,3.0000,Unknown,F,Train
Ses01M_impro02_F005,fru,3.0000,1.5000,4.5000,Unknown,F,Validation
Ses01M_impro02_F006,fru,2.5000,2.5000,2.5000,Unknown,F,Train
Ses01M_impro02_F007,fru,3.5000,2.0000,4.0000,Unknown,F,Train
Ses01M_impro02_F008,fru,3.0000,2.0000,2.5000,Unknown,F,Train
Ses01M_impro02_F009,sad,2.5000,2.5000,2.5000,Unknown,F,Train
Ses01M_impro02_F010,sad,2.5000,2.5000,3.0000,Unknown,F,Train
Ses01M_impro02_F011,xxx,3.5000,2.0000,2.5000,Unknown,F,Train
Ses01M_impro02_F012,xxx,2.0000,2.5000,2.5000,Unknown,F,Test
Ses01M_impro02_F013,sad,3.5000,3.0000,3.5000,Unknown,F,Train
Ses01M_impro02_F014,xxx,3.0000,4.0000,3.0000,Unknown,F,Train
Ses01M_impro02_F015,sad,2.0000,2.5000,2.5000,Unknown,F,Train
Ses01M_impro02_F016,xxx,3.0000,4.0000,3.0000,Unknown,F,Train
Ses01M_impro02_F017,sad,3.5000,4.0000,3.0000,Unknown,F,Train
Ses01M_impro02_F018,xxx,3.5000,4.5000,3.0000,Unknown,F,Validation
Ses01M_impro02_F019,sad,3.0000,3.0000,3.0000,Unknown,F,Train
Ses01M_impro02_F020,xxx,2.5000,3.5000,3.0000,Unknown,F,Test
Ses01M_impro02_F021,xxx,2.0000,4.0000,3.5000,Unknown,F,Validation
Ses01M_impro02_M000,neu,2.5000,3.0000,2.5000,Unknown,M,Train
Ses01M_impro02_M001,sad,2.0000,2.0000,3.5000,Unknown,M,Train
Ses01M_impro02_M002,sad,2.5000,2.5000,2.5000,Unknown,M,Train
Ses01M_impro02_M003,sad,2.5000,2.0000,3.0000,Unknown,M,Train
Ses01M_impro02_M004,xxx,2.5000,1.5000,3.0000,Unknown,M,Train
Ses01M_impro02_M005,xxx,2.0000,2.5000,2.0000,Unknown,M,Test
Ses01M_impro02_M006,fru,2.0000,1.5000,2.0000,Unknown,M,Validation
Ses01M_impro02_M007,sad,3.0000,2.0000,3.0000,Unknown,M,Validation
Ses01M_impro02_M008,xxx,3.5000,1.5000,3.5000,Unknown,M,Test
Ses01M_impro02_M009,sad,2.5000,2.0000,3.5000,Unknown,M,Train
Ses01M_impro02_M010,sad,2.0000,2.0000,2.5000,Unknown,M,Train
Ses01M_impro02_M011,sad,2.5000,2.5000,3.5000,Unknown,M,Test
Ses01M_impro02_M012,sad,1.5000,3.0000,1.5000,Unknown,M,Test
Ses01M_impro02_M013,sad,3.0000,1.5000,3.5000,Unknown,M,Train
Ses01M_impro02_M014,sad,2.0000,2.0000,3.5000,Unknown,M,Test
Ses01M_impro02_M015,sad,2.0000,2.0000,2.5000,Unknown,M,Train
Ses01M_impro02_M016,sad,3.0000,2.5000,3.5000,Unknown,M,Validation
Ses01M_impro02_M017,sad,2.0000,3.0000,3.0000,Unknown,M,Train
Ses01M_impro02_M018,sad,2.0000,3.0000,3.5000,Unknown,M,Validation
Ses01M_impro02_M019,sad,2.0000,3.0000,3.0000,Unknown,M,Train
Ses01M_impro02_M020,sad,1.5000,3.5000,3.0000,Unknown,M,Train
Ses01M_impro02_M021,sad,2.5000,2.5000,2.5000,Unknown,M,Train
Ses01M_impro02_M022,sad,3.0000,3.5000,2.5000,Unknown,M,Train
Ses01M_impro02_M023,sad,2.5000,1.5000,3.5000,Unknown,M,Train
Ses01M_impro02_M024,xxx,2.5000,1.5000,1.5000,Unknown,M,Test
Ses01M_impro02_M025,sad,2.5000,3.0000,3.5000,Unknown,M,Test
Ses01F_impro05_F000,fru,2.0000,4.0000,1.5000,Unknown,F,Train
Ses01F_impro05_F001,fru,2.5000,2.0000,2.5000,Unknown,F,Train
Ses01F_impro05_F002,fru,2.5000,2.5000,3.5000,Unknown,F,Train
Ses01F_impro05_F003,fru,3.0000,2.0000,3.5000,Unknown,F,Train
Ses01F_impro05_F004,fru,3.5000,2.0000,3.5000,Unknown,F,Train
Ses01F_impro05_F005,fru,3.0000,2.5000,3.0000,Unknown,F,Validation
Ses01F_impro05_F006,xxx,2.5000,2.5000,2.5000,Unknown,F,Train
Ses01F_impro05_F007,fru,3.0000,2.5000,3.5000,Unknown,F,Validation
Ses01F_impro05_F008,ang,2.5000,2.5000,3.5000,Unknown,F,Train
Ses01F_impro05_F009,ang,2.5000,2.5000,3.5000,Unknown,F,Train
Ses01F_impro05_F010,xxx,4.0000,2.0000,3.5000,Unknown,F,Train
Ses01F_impro05_F011,ang,4.5000,2.0000,3.5000,Unknown,F,Train
Ses01F_impro05_F012,ang,3.5000,2.5000,3.0000,Unknown,F,Train
Ses01F_impro05_F013,xxx,2.5000,2.0000,3.0000,Unknown,F,Train
Ses01F_impro05_F014,ang,4.0000,1.5000,4.0000,Unknown,F,Train
Ses01F_impro05_F015,ang,4.5000,1.5000,4.5000,Unknown,F,Test
Ses01F_impro05_F016,ang,4.5000,1.5000,4.0000,Unknown,F,Train
Ses01F_impro05_F017,ang,5.0000,1.5000,4.5000,Unknown,F,Train
Ses01F_impro05_F018,ang,4.0000,1.5000,4.0000,Unknown,F,Validation
Ses01F_impro05_F019,ang,4.0000,1.5000,4.5000,Unknown,F,Train
Ses01F_impro05_F020,ang,4.5000,1.5000,4.5000,Unknown,F,Train
Ses01F_impro05_F021,ang,4.5000,1.5000,4.5000,Unknown,F,Test
Ses01F_impro05_F022,ang,4.5000,1.5000,4.0000,Unknown,F,Train
Ses01F_impro05_F023,ang,3.0000,2.0000,4.0000,Unknown,F,Train
Ses01F_impro05_F024,ang,3.0000,2.0000,4.0000,Unknown,F,Train
Ses01F_impro05_F025,ang,4.5000,1.5000,4.5000,Unknown,F,Validation
Ses01F_impro05_F026,ang,3.5000,2.0000,3.5000,Unknown,F,Train
Ses01F_impro05_F027,xxx,2.5000,2.0000,4.0000,Unknown,F,Test
Ses01F_impro05_F028,ang,3.0000,2.0000,4.0000,Unknown,F,Train
Ses01F_impro05_F029,ang,3.0000,1.5000,3.5000,Unknown,F,Train
Ses01F_impro05_F030,ang,3.0000,2.0000,3.5000,Unknown,F,Validation
Ses01F_impro05_M000,neu,2.5000,4.0000,2.0000,Unknown,M,Train
Ses01F_impro05_M001,hap,2.5000,4.0000,2.0000,Unknown,M,Validation
Ses01F_impro05_M002,hap,2.5000,4.0000,2.0000,Unknown,M,Train
Ses01F_impro05_M003,neu,2.5000,4.0000,2.0000,Unknown,M,Test
Ses01F_impro05_M004,neu,1.5000,3.5000,2.0000,Unknown,M,Train
Ses01F_impro05_M005,neu,2.5000,3.5000,2.0000,Unknown,M,Test
Ses01F_impro05_M006,neu,2.5000,3.5000,2.0000,Unknown,M,Train
Ses01F_impro05_M007,neu,2.5000,3.5000,2.0000,Unknown,M,Test
Ses01F_impro05_M008,neu,2.5000,3.0000,2.0000,Unknown,M,Train
Ses01F_impro05_M009,neu,2.5000,2.5000,2.0000,Unknown,M,Train
Ses01F_impro05_M010,neu,2.5000,2.5000,2.0000,Unknown,M,Train
Ses01F_impro05_M011,neu,2.5000,2.5000,2.0000,Unknown,M,Validation
Ses01F_impro05_M012,neu,2.0000,2.5000,1.5000,Unknown,M,Train
Ses01F_impro05_M013,neu,2.0000,2.5000,1.5000,Unknown,M,Test
Ses01F_impro05_M014,neu,2.5000,2.5000,1.5000,Unknown,M,Train
Ses01F_impro05_M015,neu,2.0000,2.5000,1.5000,Unknown,M,Train
Ses01F_impro05_M016,neu,2.5000,2.5000,2.0000,Unknown,M,Train
Ses01F_impro05_M017,neu,2.5000,2.5000,2.5000,Unknown,M,Train
Ses01F_impro05_M018,xxx,3.5000,3.0000,2.5000,Unknown,M,Train
Ses01F_impro05_M019,neu,2.0000,2.5000,2.0000,Unknown,M,Validation
Ses01F_impro05_M020,neu,2.0000,2.5000,2.0000,Unknown,M,Train
Ses01F_impro05_M021,xxx,2.5000,2.5000,1.5000,Unknown,M,Test
Ses01F_impro05_M022,neu,2.0000,2.5000,2.0000,Unknown,M,Validation
Ses01F_impro05_M023,neu,3.5000,2.5000,2.5000,Unknown,M,Train
Ses01F_impro05_M024,neu,3.0000,2.5000,2.5000,Unknown,M,Train
Ses01F_impro05_M025,neu,2.5000,2.5000,2.0000,Unknown,M,Train
Ses01F_impro05_M026,neu,2.5000,2.5000,2.5000,Unknown,M,Train
Ses01F_impro05_M027,neu,2.5000,2.5000,2.0000,Unknown,M,Train
Ses01F_impro05_M028,neu,2.5000,2.5000,2.0000,Unknown,M,Test
Ses01F_impro05_M029,neu,2.5000,2.5000,2.5000,Unknown,M,Train
Ses01F_impro05_M030,neu,2.5000,3.0000,2.0000,Unknown,M,Train
Ses01F_impro05_M031,neu,2.5000,3.0000,2.5000,Unknown,M,Train
Ses01F_impro05_M032,sur,2.5000,3.0000,2.0000,Unknown,M,Train
Ses01F_impro05_M033,sur,3.0000,2.5000,2.0000,Unknown,M,Train
Ses01F_impro05_M034,neu,2.5000,2.5000,2.5000,Unknown,M,Validation
Ses01F_impro05_M035,neu,2.0000,2.5000,1.5000,Unknown,M,Train
Ses01M_script03_1_F000,xxx,4.0000,2.5000,1.0000,Unknown,F,Test
